Date,Open,High,Low,Close,Adj Close,Volume
21-06-2021,3024.199951,3079.149902,3021.050049,3068.550049,3064.930908,720491
22-06-2021,3085,3092.850098,3004.199951,3010.800049,3007.249023,1199238
23-06-2021,3030,3030,2983.5,2987.350098,2983.82666,1009007
24-06-2021,2987.350098,3049.699951,2975.449951,3043.25,3039.660645,985596
25-06-2021,3030.199951,3053.5,2985,3003.899902,3000.356934,786964
28-06-2021,3024,3038.850098,2976.25,2982.949951,2979.431641,891695
29-06-2021,2989,3023.850098,2973.050049,3001.5,2997.959961,1242734
30-06-2021,2999,3030,2985.649902,2992.699951,2989.170166,924522
01-07-2021,3008,3026.899902,2997,3021.600098,3018.036133,848235
02-07-2021,3032.949951,3038.800049,2999.75,3005,3001.455811,805542
05-07-2021,3020,3050,3007.100098,3014.800049,3011.244141,863343
06-07-2021,3003,3029.5,2996,3002.5,2998.95874,762630
07-07-2021,3065,3069,3011.25,3040.100098,3036.514404,1234865
08-07-2021,3050,3059,3018.800049,3028.300049,3024.728271,907391
09-07-2021,3022,3039.149902,3007,3010.600098,3007.049316,547082
12-07-2021,3034.899902,3042.850098,2991.050049,2999.399902,2995.862305,765566
13-07-2021,3020,3021.100098,2985.350098,2993.850098,2990.319092,703484
14-07-2021,3003,3007.75,2984.199951,3001.949951,2998.40918,470744
15-07-2021,3010,3011,2971.100098,2983.600098,2980.081055,635535
16-07-2021,2994,3006,2965,2989.300049,2985.774414,1062548
19-07-2021,2989.300049,2999.699951,2965,2981.949951,2978.432861,837836
20-07-2021,2996,3179.5,2979.550049,3159.050049,3155.323975,6755922
22-07-2021,3130,3165,3090,3106.75,3103.085693,1982572
23-07-2021,3106,3129.600098,3078.050049,3083.75,3080.112793,815329
26-07-2021,3079.949951,3119,3051.199951,3061.199951,3057.589355,1136884
27-07-2021,3079.399902,3081.5,3021.300049,3028.649902,3025.077637,904289
28-07-2021,3030.350098,3033,2984,3004.100098,3000.556885,996594
29-07-2021,3004.100098,3039.949951,2990.300049,2997.449951,2993.914551,762683
30-07-2021,3008,3008.649902,2951.899902,2958.449951,2954.960693,1067423
02-08-2021,2985.600098,2986.800049,2960.649902,2974.050049,2970.542236,832285
03-08-2021,3020,3065,2994.199951,3027,3023.429688,2433031
04-08-2021,3040.600098,3053.300049,3012,3018.600098,3015.039795,659295
05-08-2021,3034,3040,2980.050049,2988.399902,2984.875244,693694
06-08-2021,2995,3001,2961.449951,2966.449951,2962.951172,744159
09-08-2021,2994.649902,3015,2973.050049,2992.550049,2989.020508,825462
10-08-2021,2998,3008.300049,2960.550049,2977.149902,2973.638428,724335
11-08-2021,2987.399902,3001.449951,2952.550049,2972.600098,2969.093994,987941
12-08-2021,2974,2985.25,2958,2975.5,2971.990479,438552
13-08-2021,2980.899902,3002,2973.100098,2988.699951,2985.174805,572250
16-08-2021,2980,2984.149902,2960,2971.399902,2967.895264,461742
17-08-2021,2974,3044,2973.100098,3015.300049,3011.743652,2036757
18-08-2021,3048,3048,2992.550049,3001.550049,2998.009766,1375320
20-08-2021,3001.5,3124.050049,3001.5,3112.949951,3109.27832,3931334
23-08-2021,3159.050049,3163.850098,3051,3077.449951,3073.820313,1578949
24-08-2021,3092.800049,3092.800049,3034.550049,3045.949951,3042.357422,763704
25-08-2021,3026,3070,3012.600098,3038.050049,3034.466797,797870
26-08-2021,3064,3084.5,3026.199951,3039.649902,3036.064697,1319516
27-08-2021,3040.449951,3057.949951,3020.5,3036.800049,3033.218262,634375
30-08-2021,3056.699951,3114.25,3048.050049,3108.75,3105.083252,1051747
31-08-2021,3108.75,3210,3103.050049,3201.350098,3197.574219,2283290
01-09-2021,3230.050049,3333,3215,3302.75,3298.854492,2423168
02-09-2021,3312.949951,3319,3266.649902,3301.600098,3297.706055,847517
03-09-2021,3301.600098,3344.949951,3286.5,3338.800049,3334.862061,832039
06-09-2021,3342,3347.699951,3305.899902,3315.550049,3311.639404,664394
07-09-2021,3333.5,3394.600098,3323.850098,3336.25,3332.314941,1285818
08-09-2021,3345,3361.550049,3297,3336.600098,3332.664795,702598
09-09-2021,3305,3359,3305,3346.350098,3342.40332,591745
13-09-2021,3346.600098,3374,3330.350098,3367.050049,3363.078857,610920
14-09-2021,3384.899902,3388.600098,3356.850098,3362.5,3358.53418,569412
15-09-2021,3361.850098,3383.949951,3346.949951,3352.300049,3348.346191,587855
16-09-2021,3350,3371,3335,3342.100098,3338.158203,516746
17-09-2021,3352,3382,3285.050049,3303.050049,3299.154297,1545695
20-09-2021,3299.949951,3315,3265,3271.550049,3267.691406,689288
21-09-2021,3271.550049,3335,3271,3309.199951,3305.296875,922057
22-09-2021,3328.5,3329.949951,3288.25,3317.5,3313.587158,825945
23-09-2021,3340,3340,3315,3320.649902,3316.733398,694716
24-09-2021,3330,3505,3320.850098,3448.600098,3444.532715,2775975
27-09-2021,3461.600098,3470,3417.649902,3430.649902,3426.603516,902449
28-09-2021,3424.899902,3429.699951,3350,3379.699951,3375.713623,961271
29-09-2021,3365,3381.699951,3310,3323.050049,3319.130615,973387
30-09-2021,3329.899902,3347.699951,3220,3244.649902,3240.822998,2077896
01-10-2021,3248,3252.949951,3170,3177.850098,3174.102051,1512332
04-10-2021,3202.800049,3230.5,3178,3201.600098,3197.823975,921241
05-10-2021,3208.550049,3260,3191.649902,3254.75,3250.911133,909337
06-10-2021,3262,3280,3200.649902,3212.25,3208.461182,786378
07-10-2021,3220,3318,3220,3290.850098,3286.96875,1177283
08-10-2021,3307,3329,3264.100098,3306.899902,3302.999512,882436
11-10-2021,3326.399902,3344.350098,3297.75,3306.050049,3302.150635,460197
12-10-2021,3280,3335,3280,3323.25,3319.330322,564524
13-10-2021,3343,3358.899902,3291.399902,3323.5,3319.580078,770144
14-10-2021,3342,3352.949951,3290,3297.800049,3293.9104,648597
18-10-2021,3252.5,3283.949951,3232,3241.5,3237.676758,1576121
19-10-2021,3260.899902,3269.100098,3176.100098,3183.75,3179.994873,1042069
20-10-2021,3190,3219.949951,3136.649902,3169.600098,3165.861572,1205540
21-10-2021,3194,3195.449951,2920.449951,3002,2998.459229,5103543
22-10-2021,2975,3002.949951,2912.149902,2982.399902,2978.882324,2855592
25-10-2021,2950,2950,2857.25,2918.050049,2914.608398,2161537
26-10-2021,2918.050049,3024,2898,2969.800049,2966.297363,1988263
27-10-2021,3029.199951,3145,3029.199951,3094.649902,3091,4609951
28-10-2021,3103,3147.600098,3062,3116.300049,3116.300049,1791065
29-10-2021,3125,3144.699951,3083.300049,3100.100098,3100.100098,1118903
01-11-2021,3128,3142.25,3091.649902,3121.800049,3121.800049,750393
02-11-2021,3120,3139.800049,3080,3103.350098,3103.350098,881916
03-11-2021,3102.100098,3182.899902,3095,3170.649902,3170.649902,879227
04-11-2021,3179,3190,3145,3159.25,3159.25,263595
08-11-2021,3165,3181,3095.149902,3138,3138,787824
09-11-2021,3140,3155,3120,3145.149902,3145.149902,668840
10-11-2021,3132,3136.649902,3080.5,3108.300049,3108.300049,872975
11-11-2021,3090,3106.649902,3052,3063.5,3063.5,958143
12-11-2021,3089,3128,3075.800049,3122.899902,3122.899902,682344
15-11-2021,3126,3180,3126,3168.699951,3168.699951,696377
16-11-2021,3165,3209,3120.100098,3151.699951,3151.699951,1400107
17-11-2021,3170,3239.899902,3165.050049,3230.25,3230.25,1616452
18-11-2021,3249.850098,3260,3214,3226.850098,3226.850098,1609821
22-11-2021,3241,3308.350098,3215.050049,3261.25,3261.25,2146970
23-11-2021,3261.25,3288.300049,3171.550049,3185.550049,3185.550049,1482618
24-11-2021,3186.050049,3208.899902,3150,3157,3157,1056213
25-11-2021,3156.5,3173.350098,3113,3144.25,3144.25,728825
26-11-2021,3101,3167.350098,3091,3143.100098,3143.100098,1029110
29-11-2021,3131,3178.899902,3071.899902,3144.300049,3144.300049,876651
30-11-2021,3116.149902,3189,3116.149902,3143.649902,3143.649902,2340489
01-12-2021,3155.899902,3199.75,3124.100098,3138.149902,3138.149902,1741820
02-12-2021,3160,3194,3152.25,3180.600098,3180.600098,939320
03-12-2021,3185,3187.449951,3106,3110.449951,3110.449951,1216263
06-12-2021,3115,3115,3028.25,3038.300049,3038.300049,1107363
07-12-2021,3040,3069,3016.449951,3030.350098,3030.350098,2056459
08-12-2021,3031.899902,3123,3031,3108.5,3108.5,1171484
09-12-2021,3152.399902,3183.050049,3111,3178.699951,3178.699951,1287243
10-12-2021,3184,3292,3178.699951,3283.149902,3283.149902,2554394
13-12-2021,3285.100098,3341,3270.949951,3279.850098,3279.850098,1265832
14-12-2021,3274,3305,3249,3297.5,3297.5,863179
15-12-2021,3278.149902,3313.949951,3266.5,3301.949951,3301.949951,811946
16-12-2021,3325,3325,3270.600098,3298.600098,3298.600098,502930
17-12-2021,3275,3293.300049,3227.699951,3243.699951,3243.699951,1019403
20-12-2021,3227,3275,3181,3239.449951,3239.449951,948872
21-12-2021,3247,3296,3240,3271.350098,3271.350098,712026
22-12-2021,3275.699951,3285.649902,3241,3280.100098,3280.100098,619865
23-12-2021,3290,3307.899902,3250,3267.899902,3267.899902,1051596
24-12-2021,3280,3300,3261,3284.800049,3284.800049,651404
27-12-2021,3280.100098,3284.75,3226.199951,3272.399902,3272.399902,640701
28-12-2021,3275.949951,3375,3273,3368.199951,3368.199951,1211648
29-12-2021,3372.199951,3386,3346.199951,3367.449951,3367.449951,598421
30-12-2021,3363.25,3390,3350.300049,3365.699951,3365.699951,691223
31-12-2021,3390,3405,3361.399902,3382.949951,3382.949951,570671
03-01-2022,3383,3440.899902,3383,3422.399902,3422.399902,696276
04-01-2022,3434,3472.449951,3415.050049,3459.300049,3459.300049,790886
05-01-2022,3470,3540,3452.050049,3526.800049,3526.800049,1024506
06-01-2022,3491.149902,3537.550049,3452.149902,3514.649902,3514.649902,1312743
07-01-2022,3514.649902,3582,3496.550049,3576.300049,3576.300049,964364
10-01-2022,3580,3590,3527,3553.5,3553.5,657511
11-01-2022,3550.600098,3564,3495.050049,3538.75,3538.75,734344
12-01-2022,3556.899902,3582.449951,3534,3543.800049,3543.800049,594543
13-01-2022,3560,3560,3450,3456.25,3456.25,1153984
14-01-2022,3462,3462,3346,3364.399902,3364.399902,1558978
17-01-2022,3364.399902,3399,3321,3378.649902,3378.649902,1103159
18-01-2022,3379.050049,3396.449951,3351,3373.699951,3373.699951,558543
19-01-2022,3370,3370,3267.75,3280.399902,3280.399902,1495218
20-01-2022,3282,3364.899902,3222,3306.399902,3306.399902,3075678
21-01-2022,3300.050049,3324.949951,3241.75,3274.850098,3274.850098,1441694
24-01-2022,3268,3270,3135,3155.149902,3155.149902,1575665
25-01-2022,3100,3156.949951,3010.75,3147.100098,3147.100098,2699779
27-01-2022,3140.100098,3143,3071.25,3116.949951,3116.949951,1834684
28-01-2022,3130,3170,3103,3110.850098,3110.850098,892060
31-01-2022,3140,3193.449951,3136.399902,3152.25,3152.25,944530
01-02-2022,3194,3212.350098,3141.600098,3196.25,3196.25,1008908
